Date,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Year,Quarter,Month,Week,Day,Weekday,Total_Sales
2011-11-08 00:00:00,575166,22197,POPCORN HOLDER,12,2011-11-08 17:09:00,0.85,17022.0,United Kingdom,2011,4,11,45,8,1,10.2
2011-11-08 00:00:00,575167,23084,RABBIT NIGHT LIGHT,6,2011-11-08 17:09:00,2.08,15153.0,United Kingdom,2011,4,11,45,8,1,12.48
2011-11-08 00:00:00,575169,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-08 17:21:00,2.08,14367.0,United Kingdom,2011,4,11,45,8,1,20.8
2011-11-08 00:00:00,575169,23084,RABBIT NIGHT LIGHT,6,2011-11-08 17:21:00,2.08,14367.0,United Kingdom,2011,4,11,45,8,1,12.48
2011-11-09 00:00:00,575181,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-09 08:21:00,2.08,14709.0,United Kingdom,2011,4,11,45,9,2,20.8
2011-11-09 00:00:00,575193,23084,RABBIT NIGHT LIGHT,24,2011-11-09 09:34:00,1.79,12681.0,France,2011,4,11,45,9,2,42.96
2011-11-09 00:00:00,575197,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-09 09:42:00,2.08,16767.0,United Kingdom,2011,4,11,45,9,2,20.8
2011-11-09 00:00:00,575200,23084,RABBIT NIGHT LIGHT,6,2011-11-09 09:50:00,2.08,12921.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575202,23084,RABBIT NIGHT LIGHT,6,2011-11-09 10:14:00,2.08,13018.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575203,23084,RABBIT NIGHT LIGHT,24,2011-11-09 10:14:00,1.79,13018.0,United Kingdom,2011,4,11,45,9,2,42.96
2011-11-09 00:00:00,575210,23084,RABBIT NIGHT LIGHT,6,2011-11-09 10:32:00,2.08,14732.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575210,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-09 10:32:00,2.08,14732.0,United Kingdom,2011,4,11,45,9,2,20.8
2011-11-09 00:00:00,575218,22197,POPCORN HOLDER,24,2011-11-09 11:16:00,0.85,16592.0,United Kingdom,2011,4,11,45,9,2,20.4
2011-11-09 00:00:00,575219,22197,POPCORN HOLDER,200,2011-11-09 11:17:00,0.72,17511.0,United Kingdom,2011,4,11,45,9,2,144.0
2011-11-09 00:00:00,575219,23582,VINTAGE DOILY JUMBO BAG RED ,200,2011-11-09 11:17:00,1.79,17511.0,United Kingdom,2011,4,11,45,9,2,358.0
2011-11-09 00:00:00,575220,23582,VINTAGE DOILY JUMBO BAG RED ,100,2011-11-09 11:19:00,1.79,17511.0,United Kingdom,2011,4,11,45,9,2,179.0
2011-11-09 00:00:00,575325,23084,RABBIT NIGHT LIGHT,6,2011-11-09 13:46:00,2.08,17293.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575330,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-09 13:50:00,2.08,15152.0,United Kingdom,2011,4,11,45,9,2,20.8
2011-11-09 00:00:00,575331,22197,POPCORN HOLDER,12,2011-11-09 13:52:00,0.85,13209.0,United Kingdom,2011,4,11,45,9,2,10.2
2011-11-09 00:00:00,575331,22197,POPCORN HOLDER,36,2011-11-09 13:52:00,0.85,13209.0,United Kingdom,2011,4,11,45,9,2,30.599999999999998
2011-11-09 00:00:00,575332,23084,RABBIT NIGHT LIGHT,48,2011-11-09 13:53:00,1.79,13209.0,United Kingdom,2011,4,11,45,9,2,85.92
2011-11-09 00:00:00,575334,23084,RABBIT NIGHT LIGHT,6,2011-11-09 13:54:00,2.08,14493.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575335,22197,POPCORN HOLDER,700,2011-11-09 13:56:00,0.72,12931.0,United Kingdom,2011,4,11,45,9,2,504.0
2011-11-09 00:00:00,575335,23084,RABBIT NIGHT LIGHT,300,2011-11-09 13:56:00,1.79,12931.0,United Kingdom,2011,4,11,45,9,2,537.0
2011-11-09 00:00:00,575336,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-09 13:58:00,2.08,14968.0,United Kingdom,2011,4,11,45,9,2,4.16
2011-11-09 00:00:00,575336,22197,POPCORN HOLDER,3,2011-11-09 13:58:00,0.85,14968.0,United Kingdom,2011,4,11,45,9,2,2.55
2011-11-09 00:00:00,575336,23084,RABBIT NIGHT LIGHT,1,2011-11-09 13:58:00,2.08,14968.0,United Kingdom,2011,4,11,45,9,2,2.08
2011-11-09 00:00:00,575337,23084,RABBIT NIGHT LIGHT,1,2011-11-09 14:11:00,2.08,17867.0,United Kingdom,2011,4,11,45,9,2,2.08
2011-11-09 00:00:00,575342,23084,RABBIT NIGHT LIGHT,6,2011-11-09 14:44:00,2.08,17528.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575368,23084,RABBIT NIGHT LIGHT,1,2011-11-09 15:07:00,2.08,14482.0,United Kingdom,2011,4,11,45,9,2,2.08
2011-11-09 00:00:00,575475,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-09 16:03:00,2.08,17702.0,United Kingdom,2011,4,11,45,9,2,20.8
2011-11-09 00:00:00,575482,23084,RABBIT NIGHT LIGHT,6,2011-11-09 16:33:00,2.08,15916.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575484,23084,RABBIT NIGHT LIGHT,6,2011-11-09 17:02:00,2.08,16670.0,United Kingdom,2011,4,11,45,9,2,12.48
2011-11-09 00:00:00,575490,22197,POPCORN HOLDER,100,2011-11-09 17:44:00,0.72,15031.0,United Kingdom,2011,4,11,45,9,2,72.0
2011-11-10 00:00:00,575501,22197,POPCORN HOLDER,100,2011-11-10 09:59:00,0.72,16218.0,United Kingdom,2011,4,11,45,10,3,72.0
2011-11-10 00:00:00,575507,23084,RABBIT NIGHT LIGHT,12,2011-11-10 10:32:00,2.08,17197.0,United Kingdom,2011,4,11,45,10,3,24.96
2011-11-10 00:00:00,575509,22197,POPCORN HOLDER,48,2011-11-10 10:32:00,0.85,17101.0,United Kingdom,2011,4,11,45,10,3,40.8
2011-11-10 00:00:00,575512,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-10 10:36:00,2.08,14121.0,United Kingdom,2011,4,11,45,10,3,20.8
2011-11-10 00:00:00,575512,23084,RABBIT NIGHT LIGHT,12,2011-11-10 10:36:00,2.08,14121.0,United Kingdom,2011,4,11,45,10,3,24.96
2011-11-10 00:00:00,575514,22197,POPCORN HOLDER,24,2011-11-10 10:40:00,0.85,12541.0,Spain,2011,4,11,45,10,3,20.4
2011-11-10 00:00:00,575516,23084,RABBIT NIGHT LIGHT,12,2011-11-10 10:45:00,2.08,17340.0,United Kingdom,2011,4,11,45,10,3,24.96
2011-11-10 00:00:00,575519,23084,RABBIT NIGHT LIGHT,48,2011-11-10 10:53:00,1.79,12682.0,France,2011,4,11,45,10,3,85.92
2011-11-10 00:00:00,575520,23084,RABBIT NIGHT LIGHT,6,2011-11-10 10:56:00,2.08,17537.0,United Kingdom,2011,4,11,45,10,3,12.48
2011-11-10 00:00:00,575525,23084,RABBIT NIGHT LIGHT,72,2011-11-10 11:06:00,1.79,13983.0,United Kingdom,2011,4,11,45,10,3,128.88
2011-11-10 00:00:00,575579,22197,POPCORN HOLDER,100,2011-11-10 11:49:00,0.72,13081.0,United Kingdom,2011,4,11,45,10,3,72.0
2011-11-10 00:00:00,575583,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-10 11:55:00,2.08,14456.0,United Kingdom,2011,4,11,45,10,3,2.08
2011-11-10 00:00:00,575583,22197,POPCORN HOLDER,6,2011-11-10 11:55:00,0.85,14456.0,United Kingdom,2011,4,11,45,10,3,5.1
2011-11-10 00:00:00,575584,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-10 11:55:00,2.08,12682.0,France,2011,4,11,45,10,3,20.8
2011-11-10 00:00:00,575589,23084,RABBIT NIGHT LIGHT,12,2011-11-10 12:05:00,2.08,14262.0,United Kingdom,2011,4,11,45,10,3,24.96
2011-11-10 00:00:00,575602,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-10 12:27:00,2.08,17059.0,United Kingdom,2011,4,11,45,10,3,4.16
2011-11-10 00:00:00,575603,22197,POPCORN HOLDER,24,2011-11-10 12:29:00,0.85,18125.0,United Kingdom,2011,4,11,45,10,3,20.4
2011-11-10 00:00:00,575607,22197,POPCORN HOLDER,3,2011-11-10 12:37:00,1.63,14096.0,United Kingdom,2011,4,11,45,10,3,4.89
2011-11-10 00:00:00,575607,23084,RABBIT NIGHT LIGHT,31,2011-11-10 12:37:00,4.13,14096.0,United Kingdom,2011,4,11,45,10,3,128.03
2011-11-10 00:00:00,575612,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-10 12:47:00,2.08,17416.0,United Kingdom,2011,4,11,45,10,3,20.8
2011-11-10 00:00:00,575643,23084,RABBIT NIGHT LIGHT,12,2011-11-10 14:09:00,2.08,13267.0,United Kingdom,2011,4,11,45,10,3,24.96
2011-11-10 00:00:00,575647,22197,POPCORN HOLDER,24,2011-11-10 14:16:00,0.85,16440.0,United Kingdom,2011,4,11,45,10,3,20.4
2011-11-10 00:00:00,575656,23084,RABBIT NIGHT LIGHT,48,2011-11-10 14:29:00,1.79,13319.0,United Kingdom,2011,4,11,45,10,3,85.92
2011-11-10 00:00:00,575657,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-10 14:30:00,2.08,13319.0,United Kingdom,2011,4,11,45,10,3,20.8
2011-11-10 00:00:00,575657,23084,RABBIT NIGHT LIGHT,18,2011-11-10 14:30:00,2.08,13319.0,United Kingdom,2011,4,11,45,10,3,37.44
2011-11-10 00:00:00,575658,23084,RABBIT NIGHT LIGHT,12,2011-11-10 14:31:00,2.08,13319.0,United Kingdom,2011,4,11,45,10,3,24.96
2011-11-10 00:00:00,575668,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-10 14:59:00,2.08,18283.0,United Kingdom,2011,4,11,45,10,3,2.08
2011-11-10 00:00:00,575671,23084,RABBIT NIGHT LIGHT,48,2011-11-10 15:03:00,1.79,12670.0,France,2011,4,11,45,10,3,85.92
2011-11-10 00:00:00,575681,22197,POPCORN HOLDER,10,2011-11-10 15:32:00,0.85,16903.0,United Kingdom,2011,4,11,45,10,3,8.5
2011-11-10 00:00:00,575685,23084,RABBIT NIGHT LIGHT,24,2011-11-10 15:57:00,1.79,15694.0,United Kingdom,2011,4,11,45,10,3,42.96
2011-11-10 00:00:00,575694,23084,RABBIT NIGHT LIGHT,1,2011-11-10 16:38:00,2.08,12748.0,United Kingdom,2011,4,11,45,10,3,2.08
2011-11-10 00:00:00,575706,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-10 17:13:00,2.08,14713.0,United Kingdom,2011,4,11,45,10,3,4.16
2011-11-10 00:00:00,575708,23084,RABBIT NIGHT LIGHT,6,2011-11-10 17:17:00,2.08,13460.0,United Kingdom,2011,4,11,45,10,3,12.48
2011-11-10 00:00:00,575726,23084,RABBIT NIGHT LIGHT,2,2011-11-10 19:12:00,2.08,16791.0,United Kingdom,2011,4,11,45,10,3,4.16
2011-11-11 00:00:00,575734,23084,RABBIT NIGHT LIGHT,6,2011-11-11 08:39:00,2.08,12384.0,Switzerland,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575740,23084,RABBIT NIGHT LIGHT,12,2011-11-11 09:25:00,2.08,18130.0,United Kingdom,2011,4,11,45,11,4,24.96
2011-11-11 00:00:00,575742,23084,RABBIT NIGHT LIGHT,24,2011-11-11 09:46:00,1.79,14309.0,United Kingdom,2011,4,11,45,11,4,42.96
2011-11-11 00:00:00,575743,23582,VINTAGE DOILY JUMBO BAG RED ,30,2011-11-11 10:01:00,2.08,12757.0,Portugal,2011,4,11,45,11,4,62.400000000000006
2011-11-11 00:00:00,575745,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-11 10:14:00,2.08,16458.0,United Kingdom,2011,4,11,45,11,4,20.8
2011-11-11 00:00:00,575754,23084,RABBIT NIGHT LIGHT,1,2011-11-11 10:43:00,2.08,17295.0,United Kingdom,2011,4,11,45,11,4,2.08
2011-11-11 00:00:00,575756,22197,POPCORN HOLDER,10,2011-11-11 10:48:00,0.85,18118.0,United Kingdom,2011,4,11,45,11,4,8.5
2011-11-11 00:00:00,575766,23084,RABBIT NIGHT LIGHT,3,2011-11-11 11:06:00,2.08,12856.0,United Kingdom,2011,4,11,45,11,4,6.24
2011-11-11 00:00:00,575766,22197,POPCORN HOLDER,3,2011-11-11 11:06:00,0.85,12856.0,United Kingdom,2011,4,11,45,11,4,2.55
2011-11-11 00:00:00,575787,23084,RABBIT NIGHT LIGHT,6,2011-11-11 11:18:00,2.08,12518.0,Germany,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575838,23084,RABBIT NIGHT LIGHT,6,2011-11-11 11:38:00,2.08,13999.0,United Kingdom,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575840,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-11 11:56:00,2.08,13137.0,United Kingdom,2011,4,11,45,11,4,8.32
2011-11-11 00:00:00,575843,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-11 12:02:00,2.08,14446.0,United Kingdom,2011,4,11,45,11,4,2.08
2011-11-11 00:00:00,575843,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-11 12:02:00,2.08,14446.0,United Kingdom,2011,4,11,45,11,4,2.08
2011-11-11 00:00:00,575845,23084,RABBIT NIGHT LIGHT,12,2011-11-11 12:07:00,2.08,12598.0,France,2011,4,11,45,11,4,24.96
2011-11-11 00:00:00,575851,23084,RABBIT NIGHT LIGHT,3,2011-11-11 12:13:00,2.08,14662.0,United Kingdom,2011,4,11,45,11,4,6.24
2011-11-11 00:00:00,575852,23084,RABBIT NIGHT LIGHT,4,2011-11-11 12:17:00,2.08,17238.0,United Kingdom,2011,4,11,45,11,4,8.32
2011-11-11 00:00:00,575854,23084,RABBIT NIGHT LIGHT,6,2011-11-11 12:20:00,2.08,14125.0,United Kingdom,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575856,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-11 12:28:00,2.08,16386.0,United Kingdom,2011,4,11,45,11,4,2.08
2011-11-11 00:00:00,575856,22197,POPCORN HOLDER,3,2011-11-11 12:28:00,0.85,16386.0,United Kingdom,2011,4,11,45,11,4,2.55
2011-11-11 00:00:00,575856,23582,VINTAGE DOILY JUMBO BAG RED ,3,2011-11-11 12:28:00,2.08,16386.0,United Kingdom,2011,4,11,45,11,4,6.24
2011-11-11 00:00:00,575866,23084,RABBIT NIGHT LIGHT,96,2011-11-11 12:41:00,1.79,16107.0,United Kingdom,2011,4,11,45,11,4,171.84
2011-11-11 00:00:00,575867,22197,POPCORN HOLDER,47,2011-11-11 12:44:00,0.85,15034.0,United Kingdom,2011,4,11,45,11,4,39.949999999999996
2011-11-11 00:00:00,575868,23084,RABBIT NIGHT LIGHT,24,2011-11-11 12:44:00,1.79,12985.0,United Kingdom,2011,4,11,45,11,4,42.96
2011-11-11 00:00:00,575871,22197,POPCORN HOLDER,24,2011-11-11 12:52:00,0.85,14911.0,EIRE,2011,4,11,45,11,4,20.4
2011-11-11 00:00:00,575873,23084,RABBIT NIGHT LIGHT,96,2011-11-11 12:53:00,1.79,17677.0,United Kingdom,2011,4,11,45,11,4,171.84
2011-11-11 00:00:00,575884,23084,RABBIT NIGHT LIGHT,6,2011-11-11 13:46:00,2.08,12685.0,France,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575886,23084,RABBIT NIGHT LIGHT,10,2011-11-11 13:57:00,2.08,12517.0,Germany,2011,4,11,45,11,4,20.8
2011-11-11 00:00:00,575889,23084,RABBIT NIGHT LIGHT,4,2011-11-11 14:09:00,2.08,16433.0,United Kingdom,2011,4,11,45,11,4,8.32
2011-11-11 00:00:00,575891,23084,RABBIT NIGHT LIGHT,6,2011-11-11 14:12:00,2.08,15692.0,United Kingdom,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575892,23084,RABBIT NIGHT LIGHT,6,2011-11-11 14:22:00,2.08,16332.0,United Kingdom,2011,4,11,45,11,4,12.48
2011-11-11 00:00:00,575895,23084,RABBIT NIGHT LIGHT,1,2011-11-11 14:50:00,2.08,17052.0,United Kingdom,2011,4,11,45,11,4,2.08
2011-11-11 00:00:00,575895,23084,RABBIT NIGHT LIGHT,3,2011-11-11 14:50:00,2.08,17052.0,United Kingdom,2011,4,11,45,11,4,6.24
2011-11-11 00:00:00,575904,23084,RABBIT NIGHT LIGHT,9,2011-11-11 15:28:00,2.08,18014.0,United Kingdom,2011,4,11,45,11,4,18.72
2011-11-11 00:00:00,575914,23084,RABBIT NIGHT LIGHT,12,2011-11-11 16:31:00,2.08,17071.0,United Kingdom,2011,4,11,45,11,4,24.96
2011-11-11 00:00:00,575922,23084,RABBIT NIGHT LIGHT,12,2011-11-11 17:10:00,2.08,15681.0,United Kingdom,2011,4,11,45,11,4,24.96
2011-11-11 00:00:00,575923,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-11 17:11:00,2.08,17069.0,United Kingdom,2011,4,11,45,11,4,20.8
2011-11-11 00:00:00,575929,23084,RABBIT NIGHT LIGHT,6,2011-11-11 17:23:00,2.08,13310.0,United Kingdom,2011,4,11,45,11,4,12.48
2011-11-13 00:00:00,575966,23084,RABBIT NIGHT LIGHT,6,2011-11-13 12:38:00,2.08,13984.0,United Kingdom,2011,4,11,45,13,6,12.48
2011-11-13 00:00:00,575969,22197,POPCORN HOLDER,19,2011-11-13 12:47:00,0.85,13571.0,United Kingdom,2011,4,11,45,13,6,16.15
2011-11-13 00:00:00,575984,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-13 13:50:00,2.08,17068.0,United Kingdom,2011,4,11,45,13,6,20.8
2011-11-13 00:00:00,575989,23084,RABBIT NIGHT LIGHT,1,2011-11-13 14:20:00,2.08,14698.0,United Kingdom,2011,4,11,45,13,6,2.08
2011-11-13 00:00:00,575989,23084,RABBIT NIGHT LIGHT,1,2011-11-13 14:20:00,2.08,14698.0,United Kingdom,2011,4,11,45,13,6,2.08
2011-11-13 00:00:00,576014,23084,RABBIT NIGHT LIGHT,5,2011-11-13 14:29:00,2.08,17218.0,United Kingdom,2011,4,11,45,13,6,10.4
2011-11-13 00:00:00,576057,22197,POPCORN HOLDER,24,2011-11-13 15:05:00,0.85,15861.0,United Kingdom,2011,4,11,45,13,6,20.4
2011-11-13 00:00:00,576060,23084,RABBIT NIGHT LIGHT,5,2011-11-13 15:25:00,2.08,13681.0,United Kingdom,2011,4,11,45,13,6,10.4
2011-11-13 00:00:00,576062,23582,VINTAGE DOILY JUMBO BAG RED ,3,2011-11-13 15:30:00,2.08,12867.0,United Kingdom,2011,4,11,45,13,6,6.24
2011-11-13 00:00:00,576062,23084,RABBIT NIGHT LIGHT,5,2011-11-13 15:30:00,2.08,12867.0,United Kingdom,2011,4,11,45,13,6,10.4
2011-11-13 00:00:00,576065,23582,VINTAGE DOILY JUMBO BAG RED ,6,2011-11-13 15:42:00,2.08,15005.0,United Kingdom,2011,4,11,45,13,6,12.48
2011-11-13 00:00:00,576065,23084,RABBIT NIGHT LIGHT,6,2011-11-13 15:42:00,2.08,15005.0,United Kingdom,2011,4,11,45,13,6,12.48
2011-11-13 00:00:00,576065,22197,POPCORN HOLDER,20,2011-11-13 15:42:00,0.85,15005.0,United Kingdom,2011,4,11,45,13,6,17.0
2011-11-13 00:00:00,576066,22197,POPCORN HOLDER,2,2011-11-13 15:44:00,0.85,16898.0,United Kingdom,2011,4,11,45,13,6,1.7
2011-11-13 00:00:00,576066,23084,RABBIT NIGHT LIGHT,1,2011-11-13 15:44:00,2.08,16898.0,United Kingdom,2011,4,11,45,13,6,2.08
2011-11-13 00:00:00,576070,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-11-13 15:58:00,2.08,13451.0,United Kingdom,2011,4,11,45,13,6,8.32
2011-11-13 00:00:00,576070,23084,RABBIT NIGHT LIGHT,3,2011-11-13 15:58:00,2.08,13451.0,United Kingdom,2011,4,11,45,13,6,6.24
2011-11-13 00:00:00,576070,22197,POPCORN HOLDER,25,2011-11-13 15:58:00,0.85,13451.0,United Kingdom,2011,4,11,45,13,6,21.25
2011-11-13 00:00:00,576071,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-13 16:03:00,2.08,18069.0,United Kingdom,2011,4,11,45,13,6,2.08
2011-11-13 00:00:00,576071,23084,RABBIT NIGHT LIGHT,2,2011-11-13 16:03:00,2.08,18069.0,United Kingdom,2011,4,11,45,13,6,4.16
2011-11-13 00:00:00,576074,23084,RABBIT NIGHT LIGHT,48,2011-11-13 16:14:00,1.79,13178.0,United Kingdom,2011,4,11,45,13,6,85.92
2011-11-13 00:00:00,576075,22197,POPCORN HOLDER,24,2011-11-13 16:16:00,0.85,15861.0,United Kingdom,2011,4,11,45,13,6,20.4
2011-11-13 00:00:00,576076,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-13 16:18:00,2.08,14382.0,United Kingdom,2011,4,11,45,13,6,2.08
2011-11-13 00:00:00,576077,23084,RABBIT NIGHT LIGHT,2,2011-11-13 16:22:00,2.08,16720.0,United Kingdom,2011,4,11,45,13,6,4.16
2011-11-14 00:00:00,576081,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-14 08:16:00,2.08,15203.0,United Kingdom,2011,4,11,46,14,0,20.8
2011-11-14 00:00:00,576082,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-14 08:22:00,2.08,12428.0,Finland,2011,4,11,46,14,0,41.6
2011-11-14 00:00:00,576087,23084,RABBIT NIGHT LIGHT,24,2011-11-14 08:31:00,1.79,12689.0,France,2011,4,11,46,14,0,42.96
2011-11-14 00:00:00,576091,22197,POPCORN HOLDER,24,2011-11-14 09:00:00,0.85,16779.0,United Kingdom,2011,4,11,46,14,0,20.4
2011-11-14 00:00:00,576094,22197,POPCORN HOLDER,200,2011-11-14 09:12:00,0.72,16401.0,United Kingdom,2011,4,11,46,14,0,144.0
2011-11-14 00:00:00,576137,22197,POPCORN HOLDER,100,2011-11-14 10:45:00,0.72,15482.0,United Kingdom,2011,4,11,46,14,0,72.0
2011-11-14 00:00:00,576137,23084,RABBIT NIGHT LIGHT,24,2011-11-14 10:45:00,1.79,15482.0,United Kingdom,2011,4,11,46,14,0,42.96
2011-11-14 00:00:00,576172,22197,POPCORN HOLDER,100,2011-11-14 11:00:00,0.72,15482.0,United Kingdom,2011,4,11,46,14,0,72.0
2011-11-14 00:00:00,576176,22197,POPCORN HOLDER,10,2011-11-14 11:04:00,0.85,16936.0,United Kingdom,2011,4,11,46,14,0,8.5
2011-11-14 00:00:00,576176,23084,RABBIT NIGHT LIGHT,10,2011-11-14 11:04:00,2.08,16936.0,United Kingdom,2011,4,11,46,14,0,20.8
2011-11-14 00:00:00,576184,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-14 11:24:00,2.08,14735.0,United Kingdom,2011,4,11,46,14,0,20.8
2011-11-14 00:00:00,576186,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-14 11:25:00,2.08,14735.0,United Kingdom,2011,4,11,46,14,0,20.8
2011-11-14 00:00:00,576190,22197,POPCORN HOLDER,9,2011-11-14 11:46:00,0.85,15039.0,United Kingdom,2011,4,11,46,14,0,7.6499999999999995
2011-11-14 00:00:00,576200,23084,RABBIT NIGHT LIGHT,3,2011-11-14 12:14:00,2.08,15572.0,United Kingdom,2011,4,11,46,14,0,6.24
2011-11-14 00:00:00,576212,23084,RABBIT NIGHT LIGHT,12,2011-11-14 12:45:00,2.08,18082.0,United Kingdom,2011,4,11,46,14,0,24.96
2011-11-14 00:00:00,576212,22197,POPCORN HOLDER,2,2011-11-14 12:45:00,0.85,18082.0,United Kingdom,2011,4,11,46,14,0,1.7
2011-11-14 00:00:00,576214,23084,RABBIT NIGHT LIGHT,2,2011-11-14 12:49:00,2.08,15863.0,United Kingdom,2011,4,11,46,14,0,4.16
2011-11-14 00:00:00,576215,22197,POPCORN HOLDER,24,2011-11-14 12:55:00,0.85,17652.0,United Kingdom,2011,4,11,46,14,0,20.4
2011-11-14 00:00:00,576217,23084,RABBIT NIGHT LIGHT,2,2011-11-14 12:56:00,2.08,17081.0,United Kingdom,2011,4,11,46,14,0,4.16
2011-11-14 00:00:00,576222,23084,RABBIT NIGHT LIGHT,24,2011-11-14 13:02:00,1.79,12490.0,France,2011,4,11,46,14,0,42.96
2011-11-14 00:00:00,576228,23084,RABBIT NIGHT LIGHT,3,2011-11-14 13:12:00,2.08,15033.0,United Kingdom,2011,4,11,46,14,0,6.24
2011-11-14 00:00:00,576236,23084,RABBIT NIGHT LIGHT,1,2011-11-14 13:31:00,2.08,13755.0,United Kingdom,2011,4,11,46,14,0,2.08
2011-11-14 00:00:00,576236,23084,RABBIT NIGHT LIGHT,1,2011-11-14 13:31:00,2.08,13755.0,United Kingdom,2011,4,11,46,14,0,2.08
2011-11-14 00:00:00,576245,23084,RABBIT NIGHT LIGHT,18,2011-11-14 13:40:00,2.08,12553.0,France,2011,4,11,46,14,0,37.44
2011-11-14 00:00:00,576246,23084,RABBIT NIGHT LIGHT,4,2011-11-14 13:42:00,2.08,17566.0,United Kingdom,2011,4,11,46,14,0,8.32
2011-11-14 00:00:00,576246,22197,POPCORN HOLDER,10,2011-11-14 13:42:00,0.85,17566.0,United Kingdom,2011,4,11,46,14,0,8.5
2011-11-14 00:00:00,576249,22197,POPCORN HOLDER,100,2011-11-14 13:47:00,0.72,17811.0,United Kingdom,2011,4,11,46,14,0,72.0
2011-11-14 00:00:00,576252,23084,RABBIT NIGHT LIGHT,12,2011-11-14 13:55:00,2.08,14418.0,United Kingdom,2011,4,11,46,14,0,24.96
2011-11-14 00:00:00,576252,22197,POPCORN HOLDER,12,2011-11-14 13:55:00,0.85,14418.0,United Kingdom,2011,4,11,46,14,0,10.2
2011-11-14 00:00:00,576255,23084,RABBIT NIGHT LIGHT,3,2011-11-14 14:09:00,2.08,15993.0,United Kingdom,2011,4,11,46,14,0,6.24
2011-11-14 00:00:00,576255,22197,POPCORN HOLDER,10,2011-11-14 14:09:00,0.85,15993.0,United Kingdom,2011,4,11,46,14,0,8.5
2011-11-14 00:00:00,576269,23084,RABBIT NIGHT LIGHT,12,2011-11-14 14:23:00,2.08,12762.0,Portugal,2011,4,11,46,14,0,24.96
2011-11-14 00:00:00,576300,23084,RABBIT NIGHT LIGHT,2,2011-11-14 14:39:00,2.08,15058.0,United Kingdom,2011,4,11,46,14,0,4.16
2011-11-14 00:00:00,576323,23582,VINTAGE DOILY JUMBO BAG RED ,5,2011-11-14 15:10:00,2.08,16161.0,United Kingdom,2011,4,11,46,14,0,10.4
2011-11-14 00:00:00,576328,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-14 15:19:00,2.08,13577.0,United Kingdom,2011,4,11,46,14,0,20.8
2011-11-14 00:00:00,576339,22197,POPCORN HOLDER,17,2011-11-14 15:27:00,1.63,14096.0,United Kingdom,2011,4,11,46,14,0,27.709999999999997
2011-11-14 00:00:00,576339,23084,RABBIT NIGHT LIGHT,56,2011-11-14 15:27:00,4.13,14096.0,United Kingdom,2011,4,11,46,14,0,231.28
2011-11-14 00:00:00,576356,23084,RABBIT NIGHT LIGHT,12,2011-11-14 16:30:00,2.08,15681.0,United Kingdom,2011,4,11,46,14,0,24.96
